"","Line","habitat","watering","fertilization","WFtreatment","Plot","relcover","obsID","IDnum","family","annual","MarinaSp","nat.inv","Functional.group","clean_code"
"7904","7b","Lushserp","unwatered","unfertilized","C","121",1,10636,119,"CRASSULACEAE","annual","no","native","Forb","CRACON"
"7905","7b","Lushserp","unwatered","unfertilized","C","121",0,10637,20,"Boraginaceae","annual","no","native","Forb","CRYHIS"
"7906","7b","Lushserp","unwatered","unfertilized","C","121",0,10638,21,"THEMIDACEAE","perennial","no","native","Forb","DICCAP"
"7907","7b","Lushserp","unwatered","unfertilized","C","121",0,10639,22,"Poaceae","perennial","no","native","Grass","ELYELY"
"7908","7b","Lushserp","unwatered","unfertilized","C","121",0,10640,23,"Onagraceae","annual","yes","native","Forb","EPIBRA"
"7909","7b","Lushserp","unwatered","unfertilized","C","121",3,10642,129,"EUPHORBIACEAE","annual","no","native","Forb","ERESET"
"7910","7b","Lushserp","unwatered","unfertilized","C","121",0,10644,24,"polygonaceae","shrub","no","native","Forb","ERINUD"
"7911","7b","Lushserp","unwatered","unfertilized","C","121",0,10645,25,"Asteraceae","perennial","no","native","Forb","ERILAN"
"7912","7b","Lushserp","unwatered","unfertilized","C","121",0,10646,130,"polygonaceae","annual","no","native","Forb","ERIVIM"
"7913","7b","Lushserp","unwatered","unfertilized","C","121",0,10647,131,"Geraniaceae","annual","no","invasive","Forb","EROBRA"
"7914","7b","Lushserp","unwatered","unfertilized","C","121",0,10648,132,"Geraniaceae","annual","yes","invasive","Forb","EROCIC"
"7915","7b","Lushserp","unwatered","unfertilized","C","121",0,10649,26,"Euphorbiaceae","annual","yes","native","Forb","EUPCRE"
"7916","7b","Lushserp","unwatered","unfertilized","C","121",0,10650,27,"Asteraceae","annual","no","native","Forb","FILCAL"
"7917","7b","Lushserp","unwatered","unfertilized","C","121",0,10651,28,"LILIACEAE","bulb","no","native","Forb","FRIPUR"
"7918","7b","Lushserp","unwatered","unfertilized","C","121",0,10652,81,"Rubiaceae","annual","no",NA,"Forb","GALIUMSP"
"7919","7b","Lushserp","unwatered","unfertilized","C","121",0,10653,31,"Polemoniaceae","annual","yes","native","Forb","GILCAP"
"7920","7b","Lushserp","unwatered","unfertilized","C","121",0,10654,32,"Polemoniaceae","annual","yes","native","Forb","GILTRI"
"7921","7b","Lushserp","unwatered","unfertilized","C","121",4,10655,33,"Asteraceae","annual","yes","native","Forb","HEMCON"
"7922","7b","Lushserp","unwatered","unfertilized","C","121",0,10656,34,"Asteraceae","annual","yes","native","Forb","HOLVIR"
"7923","7b","Lushserp","unwatered","unfertilized","C","121",0,10657,35,"Asteraceae","annual","yes","invasive","Forb","HYPGLA"
"7924","7b","Lushserp","unwatered","unfertilized","C","121",0,10658,36,"Asteraceae","annual","no","invasive","Forb","LACSER"
"7925","7b","Lushserp","unwatered","unfertilized","C","121",0,10659,37,"Asteraceae","annual","yes","native","Forb","LAGMIN"
"7926","7b","Lushserp","unwatered","unfertilized","C","121",0,10660,38,"Asteraceae","annual","yes","native","Forb","LASCAL"
"7927","7b","Lushserp","unwatered","unfertilized","C","121",0,10661,39,"Brassicaceae","annual","yes","native","Forb","LEPNIT"
"7928","7b","Lushserp","unwatered","unfertilized","C","121",0,10662,140,"Polemoniaceae","annual","no","native","Forb","LINBIC"
"7929","7b","Lushserp","unwatered","unfertilized","C","121",0,10663,40,"Polemoniaceae","annual","yes","native","Forb","LINDIC"
"7930","7b","Lushserp","unwatered","unfertilized","C","121",0,10664,141,"Polemoniaceae","annual","no","native","Forb","LINJEP"
"7931","7b","Lushserp","unwatered","unfertilized","C","121",141,10665,41,"Poaceae","annual","no","invasive","Grass","LOLMUL"
"7932","7b","Lushserp","unwatered","unfertilized","C","121",0,10666,42,"Apiaceae","perennial","no","native","Forb","LOMMAR"
"7933","7b","Lushserp","unwatered","unfertilized","C","121",0,10667,43,"Fabaceae","annual","no","native","N-fixer","LOTHUM"
"7934","7b","Lushserp","unwatered","unfertilized","C","121",0,10668,142,"Fabaceae","annual","no","native","N-fixer","LOTWRA"
"7935","7b","Lushserp","unwatered","unfertilized","C","121",0,10669,143,"Fabaceae","annual","yes","native","N-fixer","LUPBICNAN"
"7936","7b","Lushserp","unwatered","unfertilized","C","121",0,10671,45,"Asteraceae","annual","yes","native","Forb","MICCAL"
"7937","7b","Lushserp","unwatered","unfertilized","C","121",0,10672,46,"Asteraceae","annual","yes","native","Forb","MICDOU"
"7938","7b","Lushserp","unwatered","unfertilized","C","121",0,10673,47,"PHRYMACEAE","annual","no","native","Forb","MIMDOU"
"7939","7b","Lushserp","unwatered","unfertilized","C","121",0,10674,49,"Poaceae","perennial","no","native","Grass","NASPUL"
"7940","7b","Lushserp","unwatered","unfertilized","C","121",0,10675,50,"Polemoniaceae","annual","no","native","Forb","NAVJEP"
"7941","7b","Lushserp","unwatered","unfertilized","C","121",0,10676,51,"Caryophyllaceae","annual","no","invasive","Forb","PETPRO"
"7942","7b","Lushserp","unwatered","unfertilized","C","121",0,10677,52,"Polemoniaceae","annual","no","native","Forb","PHLGRA"
"7943","7b","Lushserp","unwatered","unfertilized","C","121",0,10678,53,"Plantaginaceae","annual","yes","native","Forb","PLAERE"
"7944","7b","Lushserp","unwatered","unfertilized","C","121",0,10679,154,"Poaceae","annual","yes","native","Grass","POASEC"
"7945","7b","Lushserp","unwatered","unfertilized","C","121",0,10681,54,"Asteraceae","annual","yes","native","Forb","RIGLEP"
"7946","7b","Lushserp","unwatered","unfertilized","C","121",0,10682,55,"Malvaceae","annual","yes","native","Forb","SIDDIP"
"7947","7b","Lushserp","unwatered","unfertilized","C","121",0,10683,56,"Caryophyllaceae","annual","no","native","Forb","SILGAL"
"7948","7b","Lushserp","unwatered","unfertilized","C","121",2,10684,164,"Caryophyllaceae","annual","no","native","Forb","STENIT"
"7949","7b","Lushserp","unwatered","unfertilized","C","121",0,10685,58,"Poaceae","annual","no","invasive","Grass","TAECAP"
"7950","7b","Lushserp","unwatered","unfertilized","C","121",0,10687,59,"Brassicaceae","annual","yes","native","Forb","THYCUR"
"7951","7b","Lushserp","unwatered","unfertilized","C","121",0,10688,166,"APIACEAE","annual","no","invasive","Forb","TORARV"
"7952","7b","Lushserp","unwatered","unfertilized","C","121",0,10689,60,"Fabaceae","annual","yes","native","N-fixer","TRIALB"
"7953","7b","Lushserp","unwatered","unfertilized","C","121",0,10691,61,"Fabaceae","annual","yes","native","N-fixer","TRIFUC"
"7954","7b","Lushserp","unwatered","unfertilized","C","121",0,10692,62,"Fabaceae","annual","yes","invasive","N-fixer","TRIHIR"
"7955","7b","Lushserp","unwatered","unfertilized","C","121",0,10693,170,"THEMIDACEAE","perennial","no","native","Forb","TRILAX"
"7956","7b","Lushserp","unwatered","unfertilized","C","121",0,10694,63,"Fabaceae","annual","yes","native","N-fixer","TRIWIL"
"7957","7b","Lushserp","unwatered","unfertilized","C","121",0,10695,65,"Asteraceae","annual","yes","native","Forb","UROLIN"
"7958","7b","Lushserp","unwatered","unfertilized","C","121",0,10696,66,"Caryophyllaceae","annual","no","invasive","Forb","VELRIG"
"7959","7b","Lushserp","unwatered","unfertilized","C","121",0,10697,67,"Fabaceae","annual","yes","invasive","N-fixer","VICVIL"
"7960","7b","Lushserp","unwatered","unfertilized","C","121",0,10698,68,"VIOLACEAE","perennial","no","native","Forb","VIODOU"
"7961","7b","Lushserp","unwatered","unfertilized","C","121",0,10699,69,"Poaceae","annual","no","native","Grass","VULMIC"
"7962","7b","Lushserp","unwatered","unfertilized","C","121",0,10700,70,"Poaceae","annual","no","invasive","Grass","VULMYU"
"7963","7b","Lushserp","unwatered","unfertilized","C","121",0,10702,71,"MELANTHIACEAE","perennial","no","native","Forb","ZIGFRE"
"7964","7b","Lushserp","unwatered","unfertilized","C","121",0,10704,103,"Boraginaceae","annual","yes","native","Forb","AMSMEN"
"7965","7b","Lushserp","unwatered","unfertilized","C","121",0,10705,3,"Primulaceae","annual","yes","invasive","Forb","ANAARV"
"7966","7b","Lushserp","unwatered","unfertilized","C","121",0,10706,118,"MONTIACEAE","annual","no","native","Forb","CLAEXI"
"7967","7b","Lushserp","unwatered","unfertilized","C","121",0,10707,122,"Poaceae","annual","yes","invasive","Grass","CYNECH"
"7968","7b","Lushserp","unwatered","unfertilized","C","121",0,10708,126,"Brassicaceae","annual",NA,"invasive","Forb","DRAVER"
"7969","7b","Lushserp","unwatered","unfertilized","C","121",0,10709,127,"Onagraceae","perennial","no","native","Forb","EPICIL"
"7970","7b","Lushserp","unwatered","unfertilized","C","121",1,10711,133,"Poaceae","annual","yes","invasive","Grass","GASVEN"
"7971","7b","Lushserp","unwatered","unfertilized","C","121",0,10712,136,"Linaceae","annual",NA,"native","Forb","HESMIC"
"7972","7b","Lushserp","unwatered","unfertilized","C","121",0,10714,146,"Poaceae","perennial","no","native","Grass","MELCAL"
"7973","7b","Lushserp","unwatered","unfertilized","C","121",0,10715,48,"PHRYMACEAE","perennial","no","native","Forb","MIMGUT"
"7974","7b","Lushserp","unwatered","unfertilized","C","121",0,10716,148,"Caryophyllaceae","annual",NA,"native","Forb","MINDOU"
"7975","7b","Lushserp","unwatered","unfertilized","C","121",270,10717,153,"VALERIANACEAE","annual","no","native","Forb","PLECIL"
"7976","7b","Lushserp","unwatered","unfertilized","C","121",0,10718,156,"Asteraceae","annual",NA,"invasive","Forb","PSELUT"
"7977","7b","Lushserp","unwatered","unfertilized","C","121",0,10719,159,"Caryophyllaceae","annual","no","invasive","Forb","SAGAPE"
"7978","7b","Lushserp","unwatered","unfertilized","C","121",0,10720,162,"Asteraceae","annual","yes","invasive","Forb","SENVUL"
"7979","7b","Lushserp","unwatered","unfertilized","C","121",0,10721,57,"Iridaceae","perennial","no","native","Forb","SISBEL"
"7980","7b","Lushserp","unwatered","unfertilized","C","123",0,10746,1,"Asteraceae","annual","yes","native","Forb","AGOHET"
"7981","7b","Lushserp","unwatered","unfertilized","C","123",0,10747,2,"ALLIACEAE","bulb","no","native","Forb","ALLFAL"
"7982","7b","Lushserp","unwatered","unfertilized","C","123",0,10748,102,"ALLIACEAE","bulb","no","native","Forb","ALLAMP"
"7983","7b","Lushserp","unwatered","unfertilized","C","123",0,10749,4,"Asteraceae","annual","yes","native","Forb","ANCFIL"
"7984","7b","Lushserp","unwatered","unfertilized","C","123",0,10750,105,"Fabaceae","annual","no","native","N-fixer","ASTBRE"
"7985","7b","Lushserp","unwatered","unfertilized","C","123",0,10751,106,"Fabaceae","annual","yes","native","N-fixer","ASTGAM"
"7986","7b","Lushserp","unwatered","unfertilized","C","123",0,10753,5,"Brassicaceae","annual","yes","native","Forb","ATHPUS"
"7987","7b","Lushserp","unwatered","unfertilized","C","123",32,10754,6,"Poaceae","annual","yes","invasive","Grass","AVEFAT"
"7988","7b","Lushserp","unwatered","unfertilized","C","123",0,10755,108,"Poaceae","annual","yes","invasive","Grass","BRODIA"
"7989","7b","Lushserp","unwatered","unfertilized","C","123",7,10756,8,"Poaceae","annual","yes","invasive","Grass","BROHOR"
"7990","7b","Lushserp","unwatered","unfertilized","C","123",0,10757,9,"Poaceae","annual","yes","invasive","Grass","BROMAD"
"7991","7b","Lushserp","unwatered","unfertilized","C","123",0,10758,10,"MONTIACEAE","annual","no","native","Forb","CALCIL"
"7992","7b","Lushserp","unwatered","unfertilized","C","123",0,10759,11,"Asteraceae","annual","yes","native","Forb","CALPAU"
"7993","7b","Lushserp","unwatered","unfertilized","C","123",0,10760,110,"LILIACEAE","bulb","no","native","Forb","CALSUP"
"7994","7b","Lushserp","unwatered","unfertilized","C","123",0,10761,111,"Onagraceae","annual","no","native","Forb","CAMGRA"
"7995","7b","Lushserp","unwatered","unfertilized","C","123",0,10762,112,"Asteraceae","annual","yes","invasive","Forb","CARPYC"
"7996","7b","Lushserp","unwatered","unfertilized","C","123",0,10763,12,"Orobanchaceae","annual","yes","native","Forb","CASATT"
"7997","7b","Lushserp","unwatered","unfertilized","C","123",0,10764,113,"Orobanchaceae","annual","no","native","Forb","CASRUB"
"7998","7b","Lushserp","unwatered","unfertilized","C","123",2,10765,13,"Asteraceae","annual","yes","invasive","Forb","CENSOL"
"7999","7b","Lushserp","unwatered","unfertilized","C","123",0,10766,14,"Asteraceae","annual","no","native","Forb","CENTRI"
"8000","7b","Lushserp","unwatered","unfertilized","C","123",0,10767,15,"Asteraceae","annual","yes","native","Forb","CHAGLA"
"8001","7b","Lushserp","unwatered","unfertilized","C","123",0,10768,16,"AGAVACEAE","bulb","no","native","Forb","CHLPOM"
"8002","7b","Lushserp","unwatered","unfertilized","C","123",0,10769,116,"polygonaceae","annual","no","native","Forb","CHOPOL"
"8003","7b","Lushserp","unwatered","unfertilized","C","123",0,10770,80,"Onagraceae","annual","no","native","Forb","CLARKIASP"
"8004","7b","Lushserp","unwatered","unfertilized","C","123",0,10771,19,"Plantaginaceae","annual","yes","native","Forb","COLSPA"
"8005","7b","Lushserp","unwatered","unfertilized","C","123",0,10772,119,"CRASSULACEAE","annual","no","native","Forb","CRACON"
"8006","7b","Lushserp","unwatered","unfertilized","C","123",0,10773,20,"Boraginaceae","annual","no","native","Forb","CRYHIS"
"8007","7b","Lushserp","unwatered","unfertilized","C","123",0,10774,21,"THEMIDACEAE","perennial","no","native","Forb","DICCAP"
"8008","7b","Lushserp","unwatered","unfertilized","C","123",0,10775,22,"Poaceae","perennial","no","native","Grass","ELYELY"
"8009","7b","Lushserp","unwatered","unfertilized","C","123",0,10776,23,"Onagraceae","annual","yes","native","Forb","EPIBRA"
"8010","7b","Lushserp","unwatered","unfertilized","C","123",0,10778,129,"EUPHORBIACEAE","annual","no","native","Forb","ERESET"
"8011","7b","Lushserp","unwatered","unfertilized","C","123",0,10780,24,"polygonaceae","shrub","no","native","Forb","ERINUD"
"8012","7b","Lushserp","unwatered","unfertilized","C","123",0,10781,25,"Asteraceae","perennial","no","native","Forb","ERILAN"
"8013","7b","Lushserp","unwatered","unfertilized","C","123",0,10782,130,"polygonaceae","annual","no","native","Forb","ERIVIM"
"8014","7b","Lushserp","unwatered","unfertilized","C","123",0,10783,131,"Geraniaceae","annual","no","invasive","Forb","EROBRA"
"8015","7b","Lushserp","unwatered","unfertilized","C","123",0,10784,132,"Geraniaceae","annual","yes","invasive","Forb","EROCIC"
"8016","7b","Lushserp","unwatered","unfertilized","C","123",0,10785,26,"Euphorbiaceae","annual","yes","native","Forb","EUPCRE"
"8017","7b","Lushserp","unwatered","unfertilized","C","123",0,10786,27,"Asteraceae","annual","no","native","Forb","FILCAL"
"8018","7b","Lushserp","unwatered","unfertilized","C","123",0,10787,28,"LILIACEAE","bulb","no","native","Forb","FRIPUR"
"8019","7b","Lushserp","unwatered","unfertilized","C","123",0,10788,81,"Rubiaceae","annual","no",NA,"Forb","GALIUMSP"
"8020","7b","Lushserp","unwatered","unfertilized","C","123",0,10789,31,"Polemoniaceae","annual","yes","native","Forb","GILCAP"
"8021","7b","Lushserp","unwatered","unfertilized","C","123",0,10790,32,"Polemoniaceae","annual","yes","native","Forb","GILTRI"
"8022","7b","Lushserp","unwatered","unfertilized","C","123",1,10791,33,"Asteraceae","annual","yes","native","Forb","HEMCON"
"8023","7b","Lushserp","unwatered","unfertilized","C","123",0,10792,34,"Asteraceae","annual","yes","native","Forb","HOLVIR"
"8024","7b","Lushserp","unwatered","unfertilized","C","123",1,10793,35,"Asteraceae","annual","yes","invasive","Forb","HYPGLA"
"8025","7b","Lushserp","unwatered","unfertilized","C","123",9,10794,36,"Asteraceae","annual","no","invasive","Forb","LACSER"
"8026","7b","Lushserp","unwatered","unfertilized","C","123",0,10795,37,"Asteraceae","annual","yes","native","Forb","LAGMIN"
"8027","7b","Lushserp","unwatered","unfertilized","C","123",0,10796,38,"Asteraceae","annual","yes","native","Forb","LASCAL"
"8028","7b","Lushserp","unwatered","unfertilized","C","123",0,10797,39,"Brassicaceae","annual","yes","native","Forb","LEPNIT"
"8029","7b","Lushserp","unwatered","unfertilized","C","123",0,10798,140,"Polemoniaceae","annual","no","native","Forb","LINBIC"
"8030","7b","Lushserp","unwatered","unfertilized","C","123",0,10799,40,"Polemoniaceae","annual","yes","native","Forb","LINDIC"
"8031","7b","Lushserp","unwatered","unfertilized","C","123",0,10800,141,"Polemoniaceae","annual","no","native","Forb","LINJEP"
"8032","7b","Lushserp","unwatered","unfertilized","C","123",357,10801,41,"Poaceae","annual","no","invasive","Grass","LOLMUL"
"8033","7b","Lushserp","unwatered","unfertilized","C","123",0,10802,42,"Apiaceae","perennial","no","native","Forb","LOMMAR"
"8034","7b","Lushserp","unwatered","unfertilized","C","123",0,10803,43,"Fabaceae","annual","no","native","N-fixer","LOTHUM"
"8035","7b","Lushserp","unwatered","unfertilized","C","123",1,10804,142,"Fabaceae","annual","no","native","N-fixer","LOTWRA"
"8036","7b","Lushserp","unwatered","unfertilized","C","123",0,10805,143,"Fabaceae","annual","yes","native","N-fixer","LUPBICNAN"
"8037","7b","Lushserp","unwatered","unfertilized","C","123",0,10807,45,"Asteraceae","annual","yes","native","Forb","MICCAL"
"8038","7b","Lushserp","unwatered","unfertilized","C","123",0,10808,46,"Asteraceae","annual","yes","native","Forb","MICDOU"
"8039","7b","Lushserp","unwatered","unfertilized","C","123",0,10809,47,"PHRYMACEAE","annual","no","native","Forb","MIMDOU"
"8040","7b","Lushserp","unwatered","unfertilized","C","123",0,10810,49,"Poaceae","perennial","no","native","Grass","NASPUL"
"8041","7b","Lushserp","unwatered","unfertilized","C","123",0,10811,50,"Polemoniaceae","annual","no","native","Forb","NAVJEP"
